id,term,file,order_of_vote,vote_date,title,leg_nonleg_bud,vote_type,vote_rule,rapporteur,code,url,committee,de,part,subject,final_vote,am_no,author,num_yes,num_no,num_abs,intfileno
546,7,31,1,2010-05-05,"2008 discharge: European Agency for Safety and Health at Work",Non,"Proposal for a decision ",s,Mathieu,"A7-0069/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0069&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,553,30,54,2009/2116/DEC
547,7,31,1,2010-05-05,"2008 discharge: Euratom Supply Agency",Non,"Proposal for a decision ",s,Mathieu,"A7-0076/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0076&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,544,37,61,2009/2132/DEC
548,7,31,1,2010-05-05,"2008 discharge: European Foundation for the Improvement of Living and Working Conditions",Non,"Proposal for a decision ",s,Mathieu,"A7-0088/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0088&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,550,35,50,2009/2111/DEC
549,7,31,1,2010-05-05,"2008 discharge: Eurojust",Non,"Proposal for a decision ",s,Mathieu,"A7-0093/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0093&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,555,28,52,2009/2119/DEC
550,7,31,1,2010-05-05,"2008 discharge: European Union Agency for Fundamental Rights",Non,"Proposal for a decision ",s,Mathieu,"A7-0090/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0090&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,550,39,50,2009/2113/DEC
551,7,31,1,2010-05-05,"2008 discharge: FRONTEX",Non,"Proposal for a decision ",s,Mathieu,"A7-0085/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0085&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,548,36,58,2009/2128/DEC
552,7,31,1,2010-05-05,"2008 discharge: European GNSS Supervisory Authority",Non,"Proposal for a decision ",s,Mathieu,"A7-0073/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0073&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,551,33,57,2009/2129/DEC
553,7,31,1,2010-05-05,"2008 discharge: European Joint Undertaking for ITER and the Development of Fusion Energy",Non,"Proposal for a decision ",s,Mathieu,"A7-0094/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0094&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,544,31,64,2009/2187/DEC
554,7,31,1,2010-05-05,"2008 discharge: SESAR joint undertaking (SJU)",Non,"Proposal for a decision ",s,Mathieu,"A7-0077/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0077&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"single vote",1,0,0,556,30,54,2009/2188/DEC
555,7,31,1,2010-05-05,"Transportable pressure equipment",Leg,"Draft legislative resolution",s,"Simpson ",A7-0101/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0101&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"vote: legislative resolution ",1,0,0,602,1,15,2009/0131/COD
556,7,31,1,2010-05-05," Aviation security charges",Leg,"Draft legislative resolution",s,Leichtfried,A7-0035/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0035&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"After recital 1",0,44,Greens/EFA,277,348,9,2009/0063/COD
557,7,31,2,2010-05-05," Aviation security charges",Leg,"Draft legislative resolution",s,Leichtfried,A7-0035/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0035&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"Recital 2",0,45,Greens/EFA,252,372,8,2009/0063/COD
558,7,31,3,2010-05-05," Aviation security charges",Leg,"Draft legislative resolution",s,Leichtfried,A7-0035/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0035&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"vote: legislative resolution ",1,0,0,613,7,16,2009/0063/COD
559,7,31,1,2010-05-05,"Community guidelines for the development of the trans-European transport network (recast)",Leg,"Draft legislative resolution",s,Simpson,A7-0030/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0030&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"After recital 19",0,3,Greens/EFA,101,517,14,2009/0110/COD
560,7,31,2,2010-05-05,"Community guidelines for the development of the trans-European transport network (recast)",Leg,"Draft legislative resolution",s,Simpson,A7-0030/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0030&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"vote: legislative resolution ",1,0,0,617,8,11,2009/0110/COD
561,7,31,1,2010-05-05,"General provisions on the European Regional Development Fund, the European Social Fund and the Cohesion Fund as regards simplification of certain requirements and as regards certain provisions relating to financial management",Leg,"Draft legislative resolution",s,Kirilov,A7-0055/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0055&language=EN,"Committee on Regional Development","Regional development",0,"Article 1, paragraph 1",0,19,Greens/EFA,97,526,17,2009/0107/COD
562,7,31,2,2010-05-05,"General provisions on the European Regional Development Fund, the European Social Fund and the Cohesion Fund as regards simplification of certain requirements and as regards certain provisions relating to financial management",Leg,"Draft legislative resolution",s,Kirilov,A7-0055/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0055&language=EN,"Committee on Regional Development","Regional development",0,"Article 1, paragraph 5",0,22,Greens/EFA,102,520,21,2009/0107/COD
563,7,31,3,2010-05-05,"General provisions on the European Regional Development Fund, the European Social Fund and the Cohesion Fund as regards simplification of certain requirements and as regards certain provisions relating to financial management",Leg,"Draft legislative resolution",s,Kirilov,A7-0055/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0055&language=EN,"Committee on Regional Development","Regional development",0,"Article 1, paragraph 8, point a",0,23,Greens/EFA,92,541,6,2009/0107/COD
564,7,31,4,2010-05-05,"General provisions on the European Regional Development Fund, the European Social Fund and the Cohesion Fund as regards simplification of certain requirements and as regards certain provisions relating to financial management",Leg,"Draft legislative resolution",s,Kirilov,A7-0055/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0055&language=EN,"Committee on Regional Development","Regional development",0,"After recital 12",0,18,Greens/EFA,89,529,8,2009/0107/COD
565,7,31,5,2010-05-05,"General provisions on the European Regional Development Fund, the European Social Fund and the Cohesion Fund as regards simplification of certain requirements and as regards certain provisions relating to financial management",Leg,"Draft legislative resolution",s,Kirilov,A7-0055/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0055&language=EN,"Committee on Regional Development","Regional development",0,"vote: legislative resolution ",1,0,0,519,83,33,2009/0107/COD
566,7,31,1,2010-05-05,"Strategic goals and recommendations for the EU’s maritime transport policy until 2018",Non,"Motion for a resolution",s,"van Dalen",A7-0114/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0114&language=EN,"Committee on Transport and Tourism","Transport & tourism",0,"After paragraph 24",0,1,Greens/EFA,170,321,148,2009/2095/INI
567,7,31,1,2010-05-05,"Evaluation and assessment of the Animal Welfare Action Plan 2006-2010",Non,"Motion for a resolution",s,Paulsen,A7-0053/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0053&language=EN,"Committee on Agriculture and Rural Development",Agriculture,3,"Paragraph 9",0,0,"Original text ",616,5,8,2009/2202/INI
568,7,31,1,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 7",0,0,"Original text ",335,278,11,2009/2157/INI
569,7,31,2,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,1,"Paragraph 18",0,0,"Original text ",602,15,10,2009/2157/INI
570,7,31,3,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 18",0,0,"Original text ",376,227,23,2009/2157/INI
571,7,31,4,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,1,"Paragraph 20",0,0,"Original text ",601,26,3,2009/2157/INI
572,7,31,5,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 20",0,0,"Original text ",500,115,11,2009/2157/INI
573,7,31,6,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,1,"Paragraph 31",0,0,"Original text ",602,16,14,2009/2157/INI
574,7,31,7,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 31",0,0,"Original text ",364,240,16,2009/2157/INI
575,7,31,8,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,3,"Paragraph 31",0,0,"Original text ",597,15,15,2009/2157/INI
576,7,31,9,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 36",0,0,"Original text ",305,321,12,2009/2157/INI
577,7,31,10,2010-05-05,"EU agriculture and climate change",Non,"Motion for a resolution",s,"Le Foll",A7-0060/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0060&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Citation 3",0,0,"Original text ",349,246,39,2009/2157/INI
578,7,31,1,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Vote: decision (as a whole)",1,0,0,520,68,36,2009/2068/DEC
579,7,31,2,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"After paragraph 80",0,2,ECR,551,77,7,2009/2068/DEC
580,7,31,3,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Paragraph 91",0,3,ECR,86,505,36,2009/2068/DEC
581,7,31,4,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Paragraph 92",0,0,ECR,77,550,10,2009/2068/DEC
582,7,31,5,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"After paragraph 370",0,7,Greens/EFA,334,296,8,2009/2068/DEC
583,7,31,6,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Paragraph 371",0,0,Greens/EFA,291,323,4,2009/2068/DEC
584,7,31,7,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Paragraph 376",0,0,"Greens/EFA, S&D",231,369,35,2009/2068/DEC
585,7,31,8,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"Paragraph 378",0,0,"Greens/EFA, S&D",319,283,36,2009/2068/DEC
586,7,31,9,2010-05-05,"2008 Discharge: EU general budget - Section III - Commission",Non,"Proposal for a decision ",s,Liberadzki,A7-0099/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0099&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"vote: resolution (text as a whole)  ",1,0,0,550,48,39,2009/2068/DEC
587,7,31,1,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"vote: decision (as a whole) ",1,0,0,535,73,29,2009/2069/DEC
588,7,31,2,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",1,"After paragraph 5",0,6,"Greens/EFA, GUE/NGL",360,234,30,2009/2069/DEC
589,7,31,3,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",2,"After paragraph 5",0,6,"Greens/EFA, GUE/NGL",141,466,15,2009/2069/DEC
590,7,31,4,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",1,"Paragraph 15",0,0,ECR,146,451,29,2009/2069/DEC
591,7,31,5,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",2,"Paragraph 15",0,0,ECR,350,242,29,2009/2069/DEC
592,7,31,6,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"After paragraph 15",0,32,ECR,82,537,10,2009/2069/DEC
593,7,31,7,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"After paragraph 22",0,12,"Greens/EFA, GUE/NGL",180,446,6,2009/2069/DEC
594,7,31,8,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",0,"After  paragraph 51",0,18,"Greens/EFA,GUE/NGL",158,459,13,2009/2069/DEC
595,7,31,9,2010-05-05,"2008 discharge: EU general budget, European Parliament",Non,"Proposal for a decision ",s,Staes,A7-0095/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0095&language=EN,"Committee on Budgetary Control","Budgetary Control",1,"After  paragraph 63",0,21,"Greens/EFA,GUE/NGL",247,371,12,2009/2069/DEC
